delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP10123,Manoj Q,Bengaluru,Scooter,Contract,3.89,True
DP02248,Pooja B,Delhi,Bike,Full-Time,4.11,False
DP10797,Deepak I,Mumbai,Car,Contract,4.07,True
DP04662,Arjun X,Pune,Bike,Contract,4.26,False
DP11825,Rakesh V,Kolkata,Bike,Full-Time,3.65,True
DP07052,Priya V,Kolkata,Bike,Full-Time,4.78,True
DP12243,Sneha H,Ahmedabad,Scooter,Full-Time,4.2,True
DP14826,Neha I,Delhi,Cycle,Full-Time,4.17,True
DP06263,Sneha K,Bengaluru,Bike,Part-Time,4.02,True
DP04509,Priya J,Kolkata,Scooter,Full-Time,4.4,True
DP14614,Ravi N,Delhi,Scooter,Part-Time,3.78,True
DP13929,Rakesh U,Mumbai,Cycle,Contract,4.43,False
DP01151,Priya D,Bengaluru,Bike,Full-Time,4.07,False
DP10723,Priya S,Delhi,Bike,Contract,3.94,True
DP03957,Ananya I,Bengaluru,Bike,Full-Time,4.01,False
DP05289,Amit D,Bengaluru,Scooter,Contract,4.4,True
DP01666,Nikhil Y,Pune,Scooter,Part-Time,3.4,True
DP11555,Priya N,Bengaluru,Scooter,Full-Time,4.59,True
DP07373,Shreya A,Mumbai,Scooter,Full-Time,3.97,True
DP03802,Meena J,Delhi,Bike,Full-Time,4.06,True
DP12239,Ananya S,Bengaluru,Scooter,Contract,3.96,True
DP09329,Santosh C,Mumbai,Cycle,Contract,4.26,True
DP10468,Deepak T,Mumbai,Car,Part-Time,4.32,True
DP07634,Neha S,Ahmedabad,Scooter,Part-Time,4.01,False
DP12819,Divya P,Kolkata,Scooter,Full-Time,4.36,True
DP13578,Rakesh G,Chennai,Bike,Part-Time,3.85,False
DP13528,Rakesh X,Kolkata,Bike,Part-Time,4.12,True
DP01591,Manoj U,Chennai,Bike,Part-Time,4.36,True
DP04981,Vikas J,Bengaluru,Bike,Part-Time,4.61,True
DP01992,Kiran W,Chennai,Bike,Full-Time,4.31,True
DP10708,Arjun U,Mumbai,Scooter,Part-Time,4.27,True
DP01935,Priya T,Chennai,Bike,Full-Time,4.3,True
DP12987,Amit P,Bengaluru,Scooter,Contract,4.14,True
DP02334,Ravi P,Mumbai,Scooter,Full-Time,4.31,True
DP12124,Santosh W,Hyderabad,Scooter,Part-Time,4.3,True
DP08302,Kiran R,Delhi,Cycle,Full-Time,4.57,True
DP00164,Meena B,Bengaluru,Bike,Full-Time,3.93,True
DP04965,Amit M,Mumbai,Scooter,Part-Time,3.68,True
DP04730,Suresh N,Hyderabad,Bike,Full-Time,3.89,True
DP06598,Nikhil K,Mumbai,Bike,Full-Time,3.76,True
DP07907,Shreya B,Chennai,Scooter,Part-Time,4.21,True
DP14980,Priya E,Ahmedabad,Bike,Part-Time,4.16,True
DP11764,Amit N,Pune,Scooter,Full-Time,4.07,True
DP02397,Rahul L,Mumbai,Bike,Part-Time,4.64,True
DP03850,Ananya E,Hyderabad,Bike,Full-Time,4.52,False
DP09226,Shreya F,Delhi,Bike,Contract,3.61,True
DP02913,Ravi J,Kolkata,Cycle,Full-Time,3.84,True
DP11988,Meena N,Mumbai,Scooter,Full-Time,4.11,True
DP00913,Sneha F,Kolkata,Scooter,Full-Time,3.92,True
DP10102,Vikas W,Pune,Scooter,Contract,4.31,False
DP12266,Shreya P,Bengaluru,Cycle,Contract,4.19,True
DP00248,Suresh S,Bengaluru,Bike,Full-Time,3.87,True
DP07527,Kiran A,Hyderabad,Car,Contract,3.77,True
DP14683,Ravi Q,Pune,Scooter,Part-Time,3.92,False
DP00609,Meena O,Delhi,Scooter,Full-Time,3.72,True
DP05778,Deepak D,Bengaluru,Bike,Full-Time,4.19,True
DP13818,Ravi B,Bengaluru,Scooter,Full-Time,4.2,True
DP02992,Manoj C,Mumbai,Scooter,Full-Time,4.01,False
DP08344,Priya G,Bengaluru,Cycle,Full-Time,4.19,True
DP14274,Vikas W,Delhi,Bike,Contract,4.14,True
DP10805,Pooja W,Kolkata,Bike,Contract,4.08,True
DP07213,Shreya D,Bengaluru,Cycle,Part-Time,4.49,True
DP00624,Nikhil C,Chennai,Cycle,Full-Time,4.45,True
DP06675,Nikhil K,Pune,Bike,Full-Time,4.08,True
DP12685,Ravi N,Mumbai,Scooter,Part-Time,3.76,True
DP09645,Neha L,Pune,Car,Contract,4.14,True
DP12482,Manoj U,Delhi,Bike,Part-Time,3.84,True
DP13005,Pooja O,Kolkata,Bike,Full-Time,4.34,True
DP04954,Pooja U,Delhi,Cycle,Full-Time,4.15,True
DP09567,Shreya M,Chennai,Scooter,Contract,3.34,True
DP01872,Ravi M,Hyderabad,Bike,Contract,4.15,True
DP02850,Santosh A,Pune,Scooter,Full-Time,4.03,True
DP10276,Rahul T,Delhi,Scooter,Part-Time,4.11,True
DP00080,Suresh K,Bengaluru,Bike,Contract,4.39,True
DP06710,Suresh N,Delhi,Scooter,Part-Time,4.36,True
DP09198,Ananya F,Mumbai,Bike,Part-Time,3.98,True
DP11378,Vikas R,Kolkata,Scooter,Full-Time,4.4,True
DP13128,Deepak V,Bengaluru,Car,Full-Time,3.93,True
DP10210,Meena T,Bengaluru,Scooter,Part-Time,4.02,False
DP01647,Rakesh V,Delhi,Scooter,Full-Time,3.96,True
DP10178,Amit H,Delhi,Scooter,Contract,4.26,True
DP08886,Suresh C,Delhi,Car,Part-Time,3.8,True
DP11527,Priya E,Hyderabad,Bike,Full-Time,3.97,True
DP03806,Neha Q,Pune,Bike,Part-Time,4.28,False
DP12262,Sneha G,Bengaluru,Scooter,Part-Time,3.5,True
DP14011,Ravi E,Mumbai,Bike,Full-Time,4.52,True
DP08753,Santosh D,Bengaluru,Scooter,Contract,4.48,False
DP04690,Ravi F,Hyderabad,Scooter,Full-Time,4.86,True
DP04165,Santosh B,Bengaluru,Cycle,Full-Time,4.52,True
DP04422,Ravi D,Bengaluru,Cycle,Full-Time,3.75,False
DP00490,Vikas F,Bengaluru,Scooter,Full-Time,4.33,False
DP02212,Rahul W,Mumbai,Scooter,Full-Time,3.82,True
DP03571,Deepak K,Bengaluru,Cycle,Contract,4.22,True
DP13977,Amit U,Bengaluru,Scooter,Contract,4.46,True
DP02516,Shreya R,Bengaluru,Bike,Part-Time,4.16,True
DP11406,Deepak B,Pune,Bike,Contract,4.21,True
DP14538,Manoj H,Bengaluru,Scooter,Contract,4.74,True
DP04371,Pooja R,Delhi,Car,Full-Time,4.58,True
DP10125,Santosh S,Bengaluru,Bike,Part-Time,4.27,True
DP00439,Vikas U,Kolkata,Bike,Part-Time,4.2,True
DP04241,Pooja O,Chennai,Scooter,Full-Time,4.28,True
DP12790,Rahul A,Ahmedabad,Cycle,Full-Time,3.94,True
DP01974,Nikhil O,Kolkata,Bike,Full-Time,4.19,True
DP06506,Ananya D,Delhi,Scooter,Full-Time,3.81,True
DP05981,Priya S,Bengaluru,Bike,Part-Time,4.34,True
DP04738,Deepak T,Kolkata,Bike,Full-Time,4.22,True
DP01405,Ravi V,Delhi,Bike,Contract,3.53,True
DP11536,Deepak Q,Mumbai,Bike,Contract,4.39,True
DP07831,Nikhil K,Chennai,Scooter,Part-Time,3.99,True
DP08052,Arjun G,Ahmedabad,Bike,Part-Time,4.8,True
DP09870,Divya R,Ahmedabad,Scooter,Part-Time,3.85,True
DP05606,Sneha Z,Kolkata,Scooter,Part-Time,4.25,False
DP01749,Divya C,Kolkata,Bike,Full-Time,4.22,True
DP11991,Kiran Y,Ahmedabad,Scooter,Part-Time,4.23,True
DP11036,Kiran R,Delhi,Cycle,Contract,4.14,True
DP00069,Deepak H,Kolkata,Scooter,Full-Time,3.93,True
DP05555,Ananya I,Mumbai,Scooter,Full-Time,4.07,False
DP10079,Manoj Y,Chennai,Scooter,Full-Time,4.1,False
DP14756,Divya P,Bengaluru,Bike,Full-Time,4.22,True
DP05216,Divya B,Bengaluru,Bike,Full-Time,3.9,True
DP02260,Meena J,Bengaluru,Bike,Full-Time,4.5,True
DP14196,Ravi T,Mumbai,Cycle,Full-Time,3.94,True
DP07702,Meena Z,Pune,Cycle,Full-Time,4.35,True
DP06236,Vikas X,Delhi,Car,Contract,4.42,True
DP08920,Santosh U,Delhi,Scooter,Full-Time,3.58,True
DP05898,Meena Z,Ahmedabad,Scooter,Full-Time,4.24,True
DP09754,Arjun K,Delhi,Scooter,Part-Time,4.2,True
DP06113,Ravi A,Bengaluru,Scooter,Full-Time,4.0,True
DP00128,Rahul S,Bengaluru,Bike,Part-Time,4.6,True
DP05565,Priya R,Delhi,Bike,Part-Time,3.8,True
DP02286,Rahul L,Kolkata,Car,Part-Time,4.19,True
DP03276,Suresh R,Bengaluru,Bike,Full-Time,4.31,True
DP09239,Ananya L,Hyderabad,Bike,Full-Time,4.12,True
DP09973,Deepak Z,Delhi,Bike,Full-Time,4.15,True
DP14504,Deepak L,Mumbai,Scooter,Contract,4.35,True
DP02113,Meena G,Delhi,Scooter,Full-Time,4.25,True
DP00016,Santosh X,Pune,Bike,Part-Time,3.77,True
DP00711,Deepak K,Delhi,Scooter,Full-Time,3.98,True
DP09027,Vikas I,Bengaluru,Scooter,Full-Time,3.56,True
DP04198,Kiran R,Kolkata,Bike,Part-Time,4.22,True
DP13150,Deepak F,Pune,Scooter,Full-Time,3.97,True
DP12595,Neha E,Hyderabad,Scooter,Contract,3.48,True
DP09816,Kiran R,Ahmedabad,Scooter,Part-Time,4.03,True
DP02332,Ravi Y,Delhi,Scooter,Full-Time,4.13,True
DP01290,Nikhil S,Ahmedabad,Scooter,Part-Time,3.92,True
DP06827,Ananya D,Delhi,Bike,Full-Time,4.52,True
DP12951,Vikas F,Kolkata,Bike,Part-Time,4.02,True
DP14788,Shreya P,Pune,Cycle,Full-Time,3.93,False
DP12382,Manoj K,Bengaluru,Bike,Contract,4.21,True
DP06407,Vikas P,Bengaluru,Cycle,Full-Time,4.21,True
DP04560,Meena G,Kolkata,Scooter,Full-Time,4.2,True
DP12464,Neha M,Ahmedabad,Bike,Full-Time,3.78,True
DP04014,Rahul N,Bengaluru,Cycle,Full-Time,4.12,True
DP13398,Santosh Y,Ahmedabad,Bike,Part-Time,4.14,True
DP11237,Neha L,Mumbai,Scooter,Full-Time,3.89,True
DP00173,Manoj O,Delhi,Cycle,Part-Time,4.0,True
DP00072,Kiran O,Bengaluru,Scooter,Full-Time,4.3,True
DP10635,Meena O,Bengaluru,Bike,Full-Time,3.99,True
DP08203,Kiran W,Bengaluru,Bike,Part-Time,4.62,True
DP07685,Amit N,Ahmedabad,Bike,Part-Time,4.57,True
DP05625,Pooja Z,Ahmedabad,Bike,Full-Time,4.55,True
DP02435,Shreya B,Bengaluru,Car,Full-Time,4.04,True
DP13696,Shreya O,Bengaluru,Bike,Part-Time,4.35,False
DP05929,Rakesh C,Mumbai,Cycle,Contract,4.28,True
DP02688,Manoj L,Pune,Scooter,Part-Time,4.41,True
DP02305,Meena N,Chennai,Bike,Part-Time,4.4,True
DP10375,Santosh X,Chennai,Scooter,Part-Time,3.78,True
DP00673,Priya J,Pune,Cycle,Part-Time,4.28,True
DP13573,Rakesh Y,Kolkata,Scooter,Part-Time,4.28,True
DP04183,Santosh H,Delhi,Cycle,Full-Time,3.8,False
DP07203,Rakesh E,Hyderabad,Scooter,Contract,4.05,True
DP08008,Pooja V,Delhi,Scooter,Full-Time,4.51,True
DP09823,Rakesh C,Hyderabad,Scooter,Part-Time,4.79,True
DP01456,Neha O,Mumbai,Scooter,Contract,3.85,True
DP06040,Ravi P,Bengaluru,Scooter,Contract,4.42,True
DP01628,Pooja V,Mumbai,Bike,Part-Time,4.33,True
DP02244,Rahul N,Kolkata,Bike,Full-Time,4.25,True
DP08035,Amit A,Ahmedabad,Cycle,Full-Time,4.11,True
DP02418,Neha N,Kolkata,Bike,Full-Time,3.87,True
DP07239,Kiran I,Kolkata,Car,Full-Time,3.95,True
DP11579,Ananya E,Kolkata,Bike,Part-Time,4.51,True
DP10893,Ravi W,Bengaluru,Scooter,Part-Time,4.76,True
DP04744,Deepak L,Pune,Bike,Full-Time,3.91,True
DP06261,Vikas U,Bengaluru,Bike,Full-Time,4.78,True
DP02704,Deepak B,Chennai,Scooter,Full-Time,4.54,True
DP07959,Nikhil Q,Mumbai,Scooter,Full-Time,4.0,False
DP07331,Ravi I,Bengaluru,Cycle,Part-Time,3.94,True
DP09424,Rakesh G,Hyderabad,Scooter,Full-Time,3.79,True
DP13622,Vikas F,Mumbai,Scooter,Full-Time,4.11,True
DP03350,Nikhil E,Bengaluru,Scooter,Full-Time,4.26,True
DP03094,Manoj D,Ahmedabad,Bike,Full-Time,3.82,True
DP00476,Kiran M,Delhi,Scooter,Full-Time,3.83,True
DP11855,Vikas U,Pune,Bike,Full-Time,4.66,True
DP10344,Rakesh X,Hyderabad,Bike,Part-Time,4.65,True
DP14768,Manoj L,Pune,Scooter,Part-Time,4.37,True
DP10249,Ravi O,Chennai,Bike,Full-Time,4.07,True
DP05448,Vikas S,Pune,Bike,Contract,4.63,True
DP02058,Amit H,Hyderabad,Scooter,Full-Time,3.85,True
DP12868,Meena G,Delhi,Scooter,Part-Time,4.06,True
DP00314,Manoj E,Ahmedabad,Scooter,Contract,4.38,True
DP05589,Shreya O,Bengaluru,Bike,Full-Time,3.85,False
DP08529,Meena G,Bengaluru,Scooter,Part-Time,4.35,True
DP11449,Sneha S,Bengaluru,Scooter,Contract,3.84,True
DP07899,Pooja R,Bengaluru,Scooter,Full-Time,4.45,True
DP04657,Rakesh W,Mumbai,Cycle,Part-Time,3.98,False
DP02783,Meena F,Bengaluru,Bike,Full-Time,4.43,True
DP14126,Shreya T,Chennai,Car,Contract,4.22,True
DP01839,Rakesh H,Chennai,Scooter,Part-Time,4.25,True
DP01168,Pooja X,Bengaluru,Car,Contract,3.89,False
DP11721,Santosh O,Bengaluru,Scooter,Full-Time,4.46,True
DP07130,Pooja A,Bengaluru,Bike,Full-Time,3.69,True
DP00284,Nikhil L,Hyderabad,Scooter,Full-Time,4.01,True
DP00399,Shreya F,Ahmedabad,Cycle,Contract,4.86,True
DP03641,Amit Y,Ahmedabad,Bike,Part-Time,3.95,False
DP06897,Deepak B,Bengaluru,Bike,Contract,4.42,True
DP06621,Deepak Y,Kolkata,Scooter,Part-Time,4.44,True
DP05099,Neha I,Hyderabad,Scooter,Part-Time,4.9,True
DP00679,Neha D,Pune,Bike,Full-Time,3.69,True
DP10236,Shreya U,Pune,Cycle,Contract,3.66,True
DP02215,Arjun Z,Bengaluru,Scooter,Part-Time,4.56,True
DP06032,Deepak D,Hyderabad,Cycle,Full-Time,4.24,True
DP14123,Arjun D,Bengaluru,Scooter,Part-Time,4.27,False
DP13678,Arjun T,Mumbai,Scooter,Contract,4.14,True
DP06950,Shreya S,Kolkata,Bike,Full-Time,4.45,True
DP05381,Sneha S,Mumbai,Scooter,Contract,3.72,True
DP06778,Sneha J,Kolkata,Cycle,Part-Time,4.47,True
DP03522,Neha K,Mumbai,Bike,Full-Time,4.27,True
DP00681,Shreya R,Mumbai,Scooter,Full-Time,4.64,True
DP07837,Manoj T,Kolkata,Bike,Contract,3.5,True
DP11553,Ravi L,Bengaluru,Scooter,Contract,3.59,True
DP07385,Priya H,Bengaluru,Cycle,Contract,4.61,True
DP10238,Divya Q,Mumbai,Bike,Part-Time,3.94,True
DP04365,Ananya O,Mumbai,Bike,Full-Time,4.21,True
DP06098,Meena D,Ahmedabad,Bike,Part-Time,4.07,True
DP01875,Amit H,Mumbai,Scooter,Full-Time,4.54,True
DP13474,Manoj C,Hyderabad,Bike,Full-Time,3.98,True
DP00331,Ananya C,Bengaluru,Cycle,Full-Time,3.79,False
DP05139,Rakesh Y,Ahmedabad,Scooter,Full-Time,4.26,True
DP07222,Rakesh G,Pune,Bike,Full-Time,3.99,True
DP07297,Vikas Y,Chennai,Bike,Contract,4.07,True
DP14644,Meena Q,Hyderabad,Bike,Part-Time,3.58,True
DP09186,Arjun Z,Kolkata,Scooter,Contract,4.57,True
DP03731,Rahul F,Mumbai,Scooter,Full-Time,4.8,True
DP02651,Deepak Y,Pune,Bike,Full-Time,4.13,True
DP07319,Nikhil I,Bengaluru,Scooter,Part-Time,4.26,True
DP01096,Suresh Z,Hyderabad,Cycle,Full-Time,4.25,True
DP14608,Ananya G,Hyderabad,Scooter,Full-Time,4.17,True
DP02957,Sneha O,Bengaluru,Bike,Contract,4.57,True
DP04072,Rakesh X,Mumbai,Cycle,Full-Time,3.83,True
DP01384,Amit C,Chennai,Bike,Full-Time,4.74,True
DP10819,Suresh V,Hyderabad,Cycle,Full-Time,3.76,True
DP04568,Arjun R,Delhi,Cycle,Full-Time,4.39,True
DP09775,Ananya Y,Delhi,Bike,Part-Time,4.15,True
DP10180,Santosh Z,Bengaluru,Bike,Part-Time,4.23,True
DP05939,Priya M,Delhi,Cycle,Full-Time,3.96,True
DP02935,Divya V,Kolkata,Bike,Part-Time,3.81,True
DP04601,Amit A,Hyderabad,Scooter,Full-Time,4.09,True
DP09952,Shreya V,Bengaluru,Scooter,Part-Time,3.99,True
DP13701,Neha Z,Kolkata,Scooter,Contract,4.33,False
DP09604,Kiran L,Delhi,Cycle,Full-Time,4.12,True
DP08335,Rakesh D,Pune,Scooter,Full-Time,3.89,True
DP02981,Manoj B,Bengaluru,Bike,Full-Time,3.98,True
DP06907,Nikhil U,Bengaluru,Scooter,Full-Time,3.83,True
DP09535,Kiran W,Hyderabad,Bike,Full-Time,5.0,True
DP11929,Deepak Z,Pune,Cycle,Full-Time,3.8,True
DP05205,Meena G,Ahmedabad,Scooter,Full-Time,4.02,False
DP03477,Meena T,Delhi,Scooter,Full-Time,4.45,True
DP09347,Nikhil A,Chennai,Scooter,Part-Time,4.15,False
DP04043,Suresh U,Mumbai,Bike,Part-Time,4.14,True
DP07217,Amit X,Bengaluru,Scooter,Full-Time,4.7,True
DP10054,Sneha G,Hyderabad,Bike,Full-Time,4.03,True
DP01436,Ravi U,Mumbai,Cycle,Full-Time,3.8,True
DP03516,Ananya Z,Bengaluru,Scooter,Full-Time,4.13,True
DP14545,Rahul M,Ahmedabad,Scooter,Full-Time,3.82,True
DP11589,Manoj O,Chennai,Cycle,Full-Time,4.19,True
DP09817,Amit M,Chennai,Cycle,Part-Time,4.08,True
DP01742,Santosh T,Bengaluru,Bike,Contract,4.32,True
DP05179,Deepak Y,Kolkata,Scooter,Part-Time,4.64,True
DP09571,Arjun W,Hyderabad,Cycle,Part-Time,4.33,True
DP11822,Divya Q,Bengaluru,Scooter,Full-Time,4.08,True
DP06425,Shreya B,Delhi,Bike,Full-Time,4.23,False
DP04691,Arjun X,Kolkata,Scooter,Part-Time,4.22,True
DP00201,Vikas P,Bengaluru,Bike,Part-Time,4.34,False
DP06962,Kiran Y,Pune,Bike,Contract,4.18,False
DP07323,Rakesh Y,Kolkata,Scooter,Full-Time,4.75,True
DP12801,Vikas T,Bengaluru,Bike,Full-Time,4.34,True
DP06899,Pooja J,Kolkata,Bike,Full-Time,4.01,True
DP06410,Rakesh P,Bengaluru,Scooter,Part-Time,4.48,True
DP11332,Ananya W,Mumbai,Scooter,Full-Time,4.95,True
DP06022,Meena H,Chennai,Scooter,Part-Time,3.8,True
DP14180,Amit P,Kolkata,Scooter,Contract,4.47,True
DP02828,Priya D,Delhi,Bike,Contract,4.28,False
DP02727,Rakesh Y,Bengaluru,Scooter,Full-Time,4.31,True
DP08964,Shreya D,Mumbai,Bike,Contract,3.86,True
DP14368,Rakesh E,Mumbai,Bike,Contract,3.6,True
DP05175,Santosh Q,Pune,Scooter,Full-Time,4.43,True
DP00617,Ananya M,Pune,Cycle,Full-Time,4.59,True
DP08924,Manoj K,Hyderabad,Cycle,Full-Time,3.91,True
DP00826,Priya F,Mumbai,Scooter,Full-Time,3.88,False
DP00424,Nikhil H,Mumbai,Scooter,Part-Time,4.61,True
DP13805,Nikhil G,Kolkata,Bike,Part-Time,4.41,True
DP13006,Neha O,Kolkata,Scooter,Full-Time,4.15,True
DP13757,Rahul J,Chennai,Bike,Full-Time,4.45,True
DP11598,Meena B,Pune,Bike,Contract,3.76,True
DP14897,Divya O,Hyderabad,Scooter,Full-Time,4.19,True
DP11852,Deepak U,Hyderabad,Scooter,Full-Time,4.33,True
DP14394,Manoj I,Delhi,Bike,Full-Time,4.19,True
DP05287,Meena G,Ahmedabad,Scooter,Full-Time,4.59,True
DP09364,Neha Z,Pune,Car,Full-Time,4.41,True
DP01451,Meena G,Kolkata,Scooter,Full-Time,4.38,True
DP04725,Santosh M,Delhi,Scooter,Full-Time,4.16,True
DP09182,Vikas B,Mumbai,Scooter,Part-Time,3.95,True
DP00099,Divya X,Chennai,Bike,Contract,4.55,True
DP07661,Priya X,Mumbai,Cycle,Part-Time,4.07,True
DP12963,Manoj N,Delhi,Bike,Full-Time,3.56,True
DP14920,Pooja A,Mumbai,Scooter,Full-Time,4.23,True
DP00899,Pooja I,Hyderabad,Scooter,Contract,4.54,True
DP08905,Deepak V,Mumbai,Cycle,Full-Time,4.01,True
DP12442,Meena X,Delhi,Cycle,Full-Time,4.12,True
DP02430,Rahul X,Bengaluru,Cycle,Contract,4.07,True
DP03497,Sneha M,Delhi,Cycle,Full-Time,3.95,True
DP11236,Ravi Y,Chennai,Bike,Full-Time,4.23,True
DP13231,Amit H,Bengaluru,Scooter,Full-Time,4.16,True
DP08820,Amit Q,Hyderabad,Bike,Part-Time,4.11,True
DP11670,Amit U,Pune,Bike,Full-Time,4.47,True
DP09658,Divya L,Mumbai,Bike,Full-Time,3.74,False
DP05494,Manoj E,Bengaluru,Bike,Part-Time,3.94,True
DP00964,Manoj O,Delhi,Scooter,Contract,3.68,True
DP05951,Divya P,Hyderabad,Scooter,Part-Time,3.44,True
DP04508,Amit H,Bengaluru,Car,Contract,4.03,True
DP06094,Sneha Q,Mumbai,Bike,Contract,4.37,True
DP00050,Meena B,Mumbai,Bike,Full-Time,3.76,True
DP04894,Divya X,Ahmedabad,Scooter,Contract,4.37,True
DP04761,Priya X,Mumbai,Scooter,Full-Time,4.16,True
DP00753,Meena T,Delhi,Bike,Part-Time,4.69,True
DP07670,Divya B,Delhi,Scooter,Contract,4.34,True
DP07000,Kiran N,Ahmedabad,Car,Full-Time,4.1,True
DP04495,Pooja E,Bengaluru,Scooter,Full-Time,4.43,False
DP07850,Vikas R,Bengaluru,Scooter,Full-Time,4.19,True
DP11485,Meena G,Bengaluru,Bike,Contract,3.81,True
DP11759,Amit R,Bengaluru,Scooter,Full-Time,4.05,True
DP02659,Meena O,Mumbai,Bike,Full-Time,4.39,False
DP05514,Sneha U,Mumbai,Scooter,Part-Time,4.31,False
DP06303,Vikas C,Mumbai,Cycle,Part-Time,4.29,True
DP05440,Pooja I,Delhi,Cycle,Part-Time,4.88,True
DP06696,Suresh J,Ahmedabad,Scooter,Full-Time,4.6,True
DP07116,Priya H,Delhi,Bike,Part-Time,3.93,False
DP14473,Rahul L,Bengaluru,Bike,Contract,4.06,True
DP11640,Rakesh W,Delhi,Bike,Contract,4.16,False
DP10018,Shreya G,Delhi,Car,Full-Time,4.06,True
DP14313,Manoj L,Pune,Cycle,Contract,3.65,False
DP04789,Santosh W,Bengaluru,Scooter,Full-Time,4.05,True
DP08516,Ananya B,Bengaluru,Scooter,Part-Time,4.22,True
DP11031,Arjun W,Mumbai,Bike,Full-Time,4.06,True
DP03095,Rahul F,Bengaluru,Cycle,Full-Time,3.87,True
DP10619,Santosh I,Kolkata,Scooter,Part-Time,4.07,True
DP12754,Sneha L,Ahmedabad,Bike,Full-Time,3.75,True
DP13153,Shreya M,Mumbai,Bike,Part-Time,4.14,True
DP09606,Nikhil H,Bengaluru,Bike,Contract,4.57,True
DP00654,Meena L,Hyderabad,Bike,Part-Time,3.86,False
DP11659,Ravi X,Bengaluru,Scooter,Part-Time,4.3,True
DP13359,Rakesh T,Chennai,Bike,Full-Time,4.23,True
DP00129,Priya O,Mumbai,Scooter,Part-Time,3.89,True
DP06891,Rahul O,Mumbai,Cycle,Contract,4.26,True
DP01799,Vikas Z,Kolkata,Cycle,Part-Time,3.97,False
DP07065,Santosh T,Pune,Cycle,Full-Time,4.07,True
DP09038,Ravi E,Delhi,Bike,Full-Time,3.96,True
DP00634,Vikas T,Delhi,Scooter,Full-Time,4.26,True
DP14193,Manoj M,Delhi,Scooter,Full-Time,4.28,True
DP11042,Kiran G,Bengaluru,Scooter,Part-Time,4.4,True
DP04935,Divya U,Bengaluru,Scooter,Full-Time,4.21,True
DP06680,Rahul S,Delhi,Cycle,Contract,3.7,False
DP00339,Nikhil Q,Delhi,Scooter,Full-Time,4.23,True
DP05968,Suresh E,Chennai,Scooter,Part-Time,4.4,True
DP13097,Amit W,Pune,Scooter,Full-Time,4.56,True
DP04945,Pooja G,Kolkata,Bike,Full-Time,3.74,True
DP00397,Divya J,Chennai,Bike,Part-Time,4.14,False
DP07076,Priya I,Delhi,Bike,Part-Time,4.15,False
DP08127,Rakesh P,Bengaluru,Bike,Part-Time,4.43,True
DP01723,Priya P,Delhi,Scooter,Full-Time,3.86,True
DP03575,Manoj A,Bengaluru,Scooter,Full-Time,3.98,True
DP06419,Suresh D,Hyderabad,Scooter,Contract,4.65,True
DP02471,Shreya D,Mumbai,Scooter,Contract,4.29,True
DP14701,Priya B,Bengaluru,Cycle,Part-Time,4.14,True
DP09105,Divya E,Bengaluru,Scooter,Contract,3.87,True
DP09525,Vikas K,Kolkata,Cycle,Contract,4.37,True
DP07261,Meena D,Kolkata,Cycle,Contract,4.42,True
DP04369,Kiran I,Bengaluru,Bike,Full-Time,4.55,True
DP05201,Manoj P,Mumbai,Scooter,Full-Time,4.15,True
DP09764,Meena R,Kolkata,Scooter,Full-Time,4.77,True
DP11100,Rahul E,Mumbai,Bike,Contract,4.05,True
DP08732,Kiran E,Bengaluru,Cycle,Full-Time,4.35,True
DP13496,Santosh R,Delhi,Cycle,Contract,3.58,True
DP00029,Ravi E,Delhi,Scooter,Full-Time,3.85,True
DP09001,Pooja D,Mumbai,Cycle,Full-Time,3.55,True
DP07559,Santosh K,Hyderabad,Cycle,Contract,3.86,True
DP00315,Kiran O,Hyderabad,Bike,Full-Time,4.11,True
DP10403,Manoj O,Chennai,Cycle,Full-Time,3.83,True
DP08284,Rakesh T,Chennai,Bike,Full-Time,3.78,True
DP14067,Shreya M,Bengaluru,Bike,Part-Time,3.9,True
DP12477,Deepak I,Hyderabad,Scooter,Full-Time,4.26,True
DP14330,Ananya W,Chennai,Bike,Full-Time,3.73,True
DP07341,Priya E,Hyderabad,Scooter,Full-Time,3.94,True
DP04558,Meena Q,Chennai,Scooter,Full-Time,4.1,True
DP09684,Rakesh B,Delhi,Scooter,Contract,4.06,True
DP09624,Neha C,Mumbai,Scooter,Full-Time,4.29,True
DP03464,Arjun K,Kolkata,Cycle,Contract,4.77,True
DP11327,Meena E,Bengaluru,Bike,Part-Time,4.46,True
DP02756,Neha X,Hyderabad,Scooter,Full-Time,4.08,True
DP03381,Rahul T,Bengaluru,Bike,Contract,3.86,False
DP13556,Rakesh B,Pune,Bike,Contract,4.59,True
DP01202,Suresh B,Ahmedabad,Bike,Full-Time,3.94,True
DP06909,Priya T,Chennai,Bike,Contract,4.01,True
DP07904,Divya M,Bengaluru,Scooter,Contract,4.68,True
DP06926,Divya B,Mumbai,Scooter,Full-Time,4.17,True
DP11478,Shreya S,Chennai,Scooter,Part-Time,4.1,True
DP14315,Shreya C,Delhi,Car,Part-Time,4.24,True
DP14146,Ananya A,Delhi,Scooter,Contract,4.13,True
DP06003,Deepak F,Delhi,Car,Contract,3.97,True
DP00702,Ananya Y,Bengaluru,Bike,Part-Time,4.11,True
DP05130,Divya H,Bengaluru,Scooter,Full-Time,4.05,True
